date,product_id,product_name,category,price,qty_sold,revenue,day_of_week,is_weekend,month,year,week_of_year,day_of_year,is_promotion,promo_discount,season
2025-02-25,8,Yoga Mat Premium,Sports,34.99,7,244.93,1,0,2,2025,9,56,0,0.0,winter
2025-02-25,9,Coffee Maker Deluxe,Appliances,149.99,5,749.95,1,0,2,2025,9,56,0,0.0,winter
2025-02-25,10,Smart Speaker,Electronics,79.99,6,479.94,1,0,2,2025,9,56,0,0.0,winter
2025-02-26,1,Nova Headphones,Electronics,199.99,11,2199.89,2,0,2,2025,9,57,0,0.0,winter
2025-02-26,2,Smart Watch Pro,Wearables,249.5,5,1247.5,2,0,2,2025,9,57,0,0.0,winter
2025-02-26,3,Minimalist Lamp,Home Decor,45.0,6,270.0,2,0,2,2025,9,57,0,0.0,winter
2025-02-26,4,Leather Crossbody,Fashion,129.0,3,387.0,2,0,2,2025,9,57,0,0.0,winter
2025-02-26,5,Ceramic Vase Set,Home Decor,68.0,6,408.0,2,0,2,2025,9,57,0,0.0,winter
2025-02-26,6,Wireless Earbuds,Electronics,159.99,12,1919.88,2,0,2,2025,9,57,0,0.0,winter
2025-02-26,7,Gaming Keyboard,Electronics,89.99,9,809.91,2,0,2,2025,9,57,0,0.0,winter
2025-02-26,8,Yoga Mat Premium,Sports,34.99,7,244.93,2,0,2,2025,9,57,0,0.0,winter
2025-02-26,9,Coffee Maker Deluxe,Appliances,149.99,9,1349.91,2,0,2,2025,9,57,0,0.0,winter
2025-02-26,10,Smart Speaker,Electronics,79.99,10,799.9,2,0,2,2025,9,57,0,0.0,winter
2025-02-27,1,Nova Headphones,Electronics,199.99,8,1599.92,3,0,2,2025,9,58,0,0.0,winter
2025-02-27,2,Smart Watch Pro,Wearables,249.5,6,1497.0,3,0,2,2025,9,58,0,0.0,winter
2025-02-27,3,Minimalist Lamp,Home Decor,45.0,8,360.0,3,0,2,2025,9,58,0,0.0,winter
2025-02-27,4,Leather Crossbody,Fashion,129.0,3,387.0,3,0,2,2025,9,58,0,0.0,winter
2025-02-27,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,3,0,2,2025,9,58,0,0.0,winter
2025-02-27,6,Wireless Earbuds,Electronics,159.99,15,2399.85,3,0,2,2025,9,58,0,0.0,winter
2025-02-27,7,Gaming Keyboard,Electronics,89.99,13,1169.87,3,0,2,2025,9,58,0,0.0,winter
2025-02-27,8,Yoga Mat Premium,Sports,34.99,9,314.91,3,0,2,2025,9,58,0,0.0,winter
2025-02-27,9,Coffee Maker Deluxe,Appliances,149.99,9,1349.91,3,0,2,2025,9,58,0,0.0,winter
2025-02-27,10,Smart Speaker,Electronics,79.99,8,639.92,3,0,2,2025,9,58,0,0.0,winter
2025-02-28,1,Nova Headphones,Electronics,199.99,8,1599.92,4,0,2,2025,9,59,0,0.0,winter
2025-02-28,2,Smart Watch Pro,Wearables,249.5,3,748.5,4,0,2,2025,9,59,0,0.0,winter
2025-02-28,3,Minimalist Lamp,Home Decor,45.0,13,585.0,4,0,2,2025,9,59,0,0.0,winter
2025-02-28,4,Leather Crossbody,Fashion,129.0,3,387.0,4,0,2,2025,9,59,0,0.0,winter
2025-02-28,5,Ceramic Vase Set,Home Decor,68.0,8,544.0,4,0,2,2025,9,59,0,0.0,winter
2025-02-28,6,Wireless Earbuds,Electronics,159.99,17,2719.83,4,0,2,2025,9,59,0,0.0,winter
2025-02-28,7,Gaming Keyboard,Electronics,89.99,8,719.92,4,0,2,2025,9,59,0,0.0,winter
2025-02-28,8,Yoga Mat Premium,Sports,34.99,7,244.93,4,0,2,2025,9,59,0,0.0,winter
2025-02-28,9,Coffee Maker Deluxe,Appliances,149.99,11,1649.89,4,0,2,2025,9,59,0,0.0,winter
2025-02-28,10,Smart Speaker,Electronics,79.99,8,639.92,4,0,2,2025,9,59,0,0.0,winter
2025-03-01,1,Nova Headphones,Electronics,199.99,15,2999.85,5,1,3,2025,9,60,0,0.0,spring
2025-03-01,2,Smart Watch Pro,Wearables,249.5,6,1497.0,5,1,3,2025,9,60,0,0.0,spring
2025-03-01,3,Minimalist Lamp,Home Decor,45.0,14,630.0,5,1,3,2025,9,60,0,0.0,spring
2025-03-01,4,Leather Crossbody,Fashion,129.0,8,1032.0,5,1,3,2025,9,60,0,0.0,spring
2025-03-01,5,Ceramic Vase Set,Home Decor,68.0,17,1156.0,5,1,3,2025,9,60,0,0.0,spring
2025-03-01,6,Wireless Earbuds,Electronics,159.99,23,3679.77,5,1,3,2025,9,60,0,0.0,spring
2025-03-01,7,Gaming Keyboard,Electronics,89.99,18,1619.82,5,1,3,2025,9,60,0,0.0,spring
2025-03-01,8,Yoga Mat Premium,Sports,34.99,11,384.89,5,1,3,2025,9,60,0,0.0,spring
2025-03-01,9,Coffee Maker Deluxe,Appliances,149.99,12,1799.88,5,1,3,2025,9,60,0,0.0,spring
2025-03-01,10,Smart Speaker,Electronics,79.99,16,1279.84,5,1,3,2025,9,60,0,0.0,spring
2025-03-02,1,Nova Headphones,Electronics,199.99,9,1799.91,6,1,3,2025,9,61,0,0.0,spring
2025-03-02,2,Smart Watch Pro,Wearables,249.5,4,998.0,6,1,3,2025,9,61,0,0.0,spring
2025-03-02,3,Minimalist Lamp,Home Decor,45.0,18,810.0,6,1,3,2025,9,61,0,0.0,spring
2025-03-02,4,Leather Crossbody,Fashion,129.0,3,387.0,6,1,3,2025,9,61,0,0.0,spring
2025-03-02,5,Ceramic Vase Set,Home Decor,68.0,15,1020.0,6,1,3,2025,9,61,0,0.0,spring
2025-03-02,6,Wireless Earbuds,Electronics,159.99,11,1759.89,6,1,3,2025,9,61,0,0.0,spring
2025-03-02,7,Gaming Keyboard,Electronics,89.99,20,1799.8,6,1,3,2025,9,61,0,0.0,spring
2025-03-02,8,Yoga Mat Premium,Sports,34.99,9,314.91,6,1,3,2025,9,61,0,0.0,spring
2025-03-02,9,Coffee Maker Deluxe,Appliances,149.99,3,449.97,6,1,3,2025,9,61,0,0.0,spring
2025-03-02,10,Smart Speaker,Electronics,79.99,8,639.92,6,1,3,2025,9,61,0,0.0,spring
2025-03-03,1,Nova Headphones,Electronics,199.99,7,1399.93,0,0,3,2025,10,62,0,0.0,spring
2025-03-03,2,Smart Watch Pro,Wearables,249.5,3,748.5,0,0,3,2025,10,62,0,0.0,spring
2025-03-03,3,Minimalist Lamp,Home Decor,45.0,10,450.0,0,0,3,2025,10,62,0,0.0,spring
2025-03-03,4,Leather Crossbody,Fashion,129.0,3,387.0,0,0,3,2025,10,62,0,0.0,spring
2025-03-03,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,0,0,3,2025,10,62,0,0.0,spring
2025-03-03,6,Wireless Earbuds,Electronics,159.99,11,1759.89,0,0,3,2025,10,62,0,0.0,spring
2025-03-03,7,Gaming Keyboard,Electronics,89.99,6,539.94,0,0,3,2025,10,62,0,0.0,spring
2025-03-03,8,Yoga Mat Premium,Sports,34.99,16,559.84,0,0,3,2025,10,62,0,0.0,spring
2025-03-03,9,Coffee Maker Deluxe,Appliances,149.99,4,599.96,0,0,3,2025,10,62,0,0.0,spring
2025-03-03,10,Smart Speaker,Electronics,79.99,4,319.96,0,0,3,2025,10,62,0,0.0,spring
2025-03-04,1,Nova Headphones,Electronics,199.99,6,1199.94,1,0,3,2025,10,63,0,0.0,spring
2025-03-04,2,Smart Watch Pro,Wearables,249.5,8,1996.0,1,0,3,2025,10,63,0,0.0,spring
2025-03-04,3,Minimalist Lamp,Home Decor,45.0,8,360.0,1,0,3,2025,10,63,0,0.0,spring
2025-03-04,4,Leather Crossbody,Fashion,129.0,4,516.0,1,0,3,2025,10,63,0,0.0,spring
2025-03-04,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,1,0,3,2025,10,63,0,0.0,spring
2025-03-04,6,Wireless Earbuds,Electronics,159.99,9,1439.91,1,0,3,2025,10,63,0,0.0,spring
2025-03-04,7,Gaming Keyboard,Electronics,89.99,5,449.95,1,0,3,2025,10,63,0,0.0,spring
2025-03-04,8,Yoga Mat Premium,Sports,34.99,7,244.93,1,0,3,2025,10,63,0,0.0,spring
2025-03-04,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,1,0,3,2025,10,63,0,0.0,spring
2025-03-04,10,Smart Speaker,Electronics,79.99,9,719.91,1,0,3,2025,10,63,0,0.0,spring
2025-03-05,1,Nova Headphones,Electronics,199.99,3,599.97,2,0,3,2025,10,64,0,0.0,spring
2025-03-05,2,Smart Watch Pro,Wearables,249.5,4,998.0,2,0,3,2025,10,64,0,0.0,spring
2025-03-05,3,Minimalist Lamp,Home Decor,45.0,8,360.0,2,0,3,2025,10,64,0,0.0,spring
2025-03-05,4,Leather Crossbody,Fashion,129.0,4,516.0,2,0,3,2025,10,64,0,0.0,spring
2025-03-05,5,Ceramic Vase Set,Home Decor,68.0,9,612.0,2,0,3,2025,10,64,0,0.0,spring
2025-03-05,6,Wireless Earbuds,Electronics,159.99,10,1599.9,2,0,3,2025,10,64,0,0.0,spring
2025-03-05,7,Gaming Keyboard,Electronics,89.99,7,629.93,2,0,3,2025,10,64,0,0.0,spring
2025-03-05,8,Yoga Mat Premium,Sports,34.99,12,419.88,2,0,3,2025,10,64,0,0.0,spring
2025-03-05,9,Coffee Maker Deluxe,Appliances,149.99,8,1199.92,2,0,3,2025,10,64,0,0.0,spring
2025-03-05,10,Smart Speaker,Electronics,79.99,13,1039.87,2,0,3,2025,10,64,0,0.0,spring
2025-03-06,1,Nova Headphones,Electronics,199.99,4,799.96,3,0,3,2025,10,65,0,0.0,spring
2025-03-06,2,Smart Watch Pro,Wearables,249.5,5,1247.5,3,0,3,2025,10,65,0,0.0,spring
2025-03-06,3,Minimalist Lamp,Home Decor,45.0,14,630.0,3,0,3,2025,10,65,0,0.0,spring
2025-03-06,4,Leather Crossbody,Fashion,129.0,3,387.0,3,0,3,2025,10,65,0,0.0,spring
2025-03-06,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,3,0,3,2025,10,65,0,0.0,spring
2025-03-06,6,Wireless Earbuds,Electronics,159.99,14,2239.86,3,0,3,2025,10,65,0,0.0,spring
2025-03-06,7,Gaming Keyboard,Electronics,89.99,10,899.9,3,0,3,2025,10,65,0,0.0,spring
2025-03-06,8,Yoga Mat Premium,Sports,34.99,6,209.94,3,0,3,2025,10,65,0,0.0,spring
2025-03-06,9,Coffee Maker Deluxe,Appliances,149.99,4,599.96,3,0,3,2025,10,65,0,0.0,spring
2025-03-06,10,Smart Speaker,Electronics,79.99,11,879.89,3,0,3,2025,10,65,0,0.0,spring
2025-03-07,1,Nova Headphones,Electronics,199.99,4,799.96,4,0,3,2025,10,66,0,0.0,spring
2025-03-07,2,Smart Watch Pro,Wearables,249.5,3,748.5,4,0,3,2025,10,66,0,0.0,spring
2025-03-07,3,Minimalist Lamp,Home Decor,45.0,14,630.0,4,0,3,2025,10,66,0,0.0,spring
2025-03-07,4,Leather Crossbody,Fashion,129.0,6,774.0,4,0,3,2025,10,66,0,0.0,spring
2025-03-07,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,4,0,3,2025,10,66,0,0.0,spring
2025-03-07,6,Wireless Earbuds,Electronics,159.99,13,2079.87,4,0,3,2025,10,66,0,0.0,spring
2025-03-07,7,Gaming Keyboard,Electronics,89.99,11,989.89,4,0,3,2025,10,66,0,0.0,spring
2025-03-07,8,Yoga Mat Premium,Sports,34.99,7,244.93,4,0,3,2025,10,66,0,0.0,spring
2025-03-07,9,Coffee Maker Deluxe,Appliances,149.99,9,1349.91,4,0,3,2025,10,66,0,0.0,spring
2025-03-07,10,Smart Speaker,Electronics,79.99,9,719.91,4,0,3,2025,10,66,0,0.0,spring
2025-03-08,1,Nova Headphones,Electronics,199.99,9,1799.91,5,1,3,2025,10,67,0,0.0,spring
2025-03-08,2,Smart Watch Pro,Wearables,249.5,5,1247.5,5,1,3,2025,10,67,0,0.0,spring
2025-03-08,3,Minimalist Lamp,Home Decor,45.0,17,765.0,5,1,3,2025,10,67,0,0.0,spring
2025-03-08,4,Leather Crossbody,Fashion,129.0,4,516.0,5,1,3,2025,10,67,0,0.0,spring
2025-03-08,5,Ceramic Vase Set,Home Decor,68.0,12,816.0,5,1,3,2025,10,67,0,0.0,spring
2025-03-08,6,Wireless Earbuds,Electronics,159.99,14,2239.86,5,1,3,2025,10,67,0,0.0,spring
2025-03-08,7,Gaming Keyboard,Electronics,89.99,17,1529.83,5,1,3,2025,10,67,0,0.0,spring
2025-03-08,8,Yoga Mat Premium,Sports,34.99,12,419.88,5,1,3,2025,10,67,0,0.0,spring
2025-03-08,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,5,1,3,2025,10,67,0,0.0,spring
2025-03-08,10,Smart Speaker,Electronics,79.99,9,719.91,5,1,3,2025,10,67,0,0.0,spring
2025-03-09,1,Nova Headphones,Electronics,199.99,9,1799.91,6,1,3,2025,10,68,0,0.0,spring
2025-03-09,2,Smart Watch Pro,Wearables,249.5,6,1497.0,6,1,3,2025,10,68,0,0.0,spring
2025-03-09,3,Minimalist Lamp,Home Decor,45.0,15,675.0,6,1,3,2025,10,68,0,0.0,spring
2025-03-09,4,Leather Crossbody,Fashion,129.0,7,903.0,6,1,3,2025,10,68,0,0.0,spring
2025-03-09,5,Ceramic Vase Set,Home Decor,68.0,14,952.0,6,1,3,2025,10,68,0,0.0,spring
2025-03-09,6,Wireless Earbuds,Electronics,159.99,15,2399.85,6,1,3,2025,10,68,0,0.0,spring
2025-03-09,7,Gaming Keyboard,Electronics,89.99,15,1349.85,6,1,3,2025,10,68,0,0.0,spring
2025-03-09,8,Yoga Mat Premium,Sports,34.99,15,524.85,6,1,3,2025,10,68,0,0.0,spring
2025-03-09,9,Coffee Maker Deluxe,Appliances,149.99,3,449.97,6,1,3,2025,10,68,0,0.0,spring
2025-03-09,10,Smart Speaker,Electronics,79.99,11,879.89,6,1,3,2025,10,68,0,0.0,spring
2025-03-10,1,Nova Headphones,Electronics,199.99,5,999.95,0,0,3,2025,11,69,0,0.0,spring
2025-03-10,2,Smart Watch Pro,Wearables,249.5,6,1497.0,0,0,3,2025,11,69,0,0.0,spring
2025-03-10,3,Minimalist Lamp,Home Decor,45.0,11,495.0,0,0,3,2025,11,69,0,0.0,spring
2025-03-10,4,Leather Crossbody,Fashion,129.0,2,258.0,0,0,3,2025,11,69,0,0.0,spring
2025-03-10,5,Ceramic Vase Set,Home Decor,68.0,14,952.0,0,0,3,2025,11,69,0,0.0,spring
2025-03-10,6,Wireless Earbuds,Electronics,159.99,14,2239.86,0,0,3,2025,11,69,0,0.0,spring
2025-03-10,7,Gaming Keyboard,Electronics,89.99,12,1079.88,0,0,3,2025,11,69,0,0.0,spring
2025-03-10,8,Yoga Mat Premium,Sports,34.99,7,244.93,0,0,3,2025,11,69,0,0.0,spring
2025-03-10,9,Coffee Maker Deluxe,Appliances,149.99,2,299.98,0,0,3,2025,11,69,0,0.0,spring
2025-03-10,10,Smart Speaker,Electronics,79.99,10,799.9,0,0,3,2025,11,69,0,0.0,spring
2025-03-11,1,Nova Headphones,Electronics,199.99,10,1999.9,1,0,3,2025,11,70,0,0.0,spring
2025-03-11,2,Smart Watch Pro,Wearables,249.5,6,1497.0,1,0,3,2025,11,70,0,0.0,spring
2025-03-11,3,Minimalist Lamp,Home Decor,45.0,10,450.0,1,0,3,2025,11,70,0,0.0,spring
2025-03-11,4,Leather Crossbody,Fashion,129.0,5,645.0,1,0,3,2025,11,70,0,0.0,spring
2025-03-11,5,Ceramic Vase Set,Home Decor,68.0,16,1088.0,1,0,3,2025,11,70,0,0.0,spring
2025-03-11,6,Wireless Earbuds,Electronics,159.99,13,2079.87,1,0,3,2025,11,70,0,0.0,spring
2025-03-11,7,Gaming Keyboard,Electronics,89.99,7,629.93,1,0,3,2025,11,70,0,0.0,spring
2025-03-11,8,Yoga Mat Premium,Sports,34.99,10,349.9,1,0,3,2025,11,70,0,0.0,spring
2025-03-11,9,Coffee Maker Deluxe,Appliances,149.99,2,299.98,1,0,3,2025,11,70,0,0.0,spring
2025-03-11,10,Smart Speaker,Electronics,79.99,10,799.9,1,0,3,2025,11,70,0,0.0,spring
2025-03-12,1,Nova Headphones,Electronics,199.99,9,1799.91,2,0,3,2025,11,71,0,0.0,spring
2025-03-12,2,Smart Watch Pro,Wearables,249.5,6,1497.0,2,0,3,2025,11,71,0,0.0,spring
2025-03-12,3,Minimalist Lamp,Home Decor,45.0,5,225.0,2,0,3,2025,11,71,0,0.0,spring
2025-03-12,4,Leather Crossbody,Fashion,129.0,3,387.0,2,0,3,2025,11,71,0,0.0,spring
2025-03-12,5,Ceramic Vase Set,Home Decor,68.0,12,816.0,2,0,3,2025,11,71,0,0.0,spring
2025-03-12,6,Wireless Earbuds,Electronics,159.99,10,1599.9,2,0,3,2025,11,71,0,0.0,spring
2025-03-12,7,Gaming Keyboard,Electronics,89.99,12,1079.88,2,0,3,2025,11,71,0,0.0,spring
2025-03-12,8,Yoga Mat Premium,Sports,34.99,11,384.89,2,0,3,2025,11,71,0,0.0,spring
2025-03-12,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,2,0,3,2025,11,71,0,0.0,spring
2025-03-12,10,Smart Speaker,Electronics,79.99,12,959.88,2,0,3,2025,11,71,0,0.0,spring
2025-03-13,1,Nova Headphones,Electronics,199.99,5,999.95,3,0,3,2025,11,72,0,0.0,spring
2025-03-13,2,Smart Watch Pro,Wearables,249.5,3,748.5,3,0,3,2025,11,72,0,0.0,spring
2025-03-13,3,Minimalist Lamp,Home Decor,45.0,14,630.0,3,0,3,2025,11,72,0,0.0,spring
2025-03-13,4,Leather Crossbody,Fashion,129.0,3,387.0,3,0,3,2025,11,72,0,0.0,spring
2025-03-13,5,Ceramic Vase Set,Home Decor,68.0,9,612.0,3,0,3,2025,11,72,0,0.0,spring
2025-03-13,6,Wireless Earbuds,Electronics,159.99,8,1279.92,3,0,3,2025,11,72,0,0.0,spring
2025-03-13,7,Gaming Keyboard,Electronics,89.99,12,1079.88,3,0,3,2025,11,72,0,0.0,spring
2025-03-13,8,Yoga Mat Premium,Sports,34.99,14,489.86,3,0,3,2025,11,72,0,0.0,spring
2025-03-13,9,Coffee Maker Deluxe,Appliances,149.99,8,1199.92,3,0,3,2025,11,72,0,0.0,spring
2025-03-13,10,Smart Speaker,Electronics,79.99,2,159.98,3,0,3,2025,11,72,0,0.0,spring
2025-03-14,1,Nova Headphones,Electronics,199.99,5,999.95,4,0,3,2025,11,73,0,0.0,spring
2025-03-14,2,Smart Watch Pro,Wearables,249.5,4,998.0,4,0,3,2025,11,73,0,0.0,spring
2025-03-14,3,Minimalist Lamp,Home Decor,45.0,13,585.0,4,0,3,2025,11,73,0,0.0,spring
2025-03-14,4,Leather Crossbody,Fashion,129.0,6,774.0,4,0,3,2025,11,73,0,0.0,spring
2025-03-14,5,Ceramic Vase Set,Home Decor,68.0,14,952.0,4,0,3,2025,11,73,0,0.0,spring
2025-03-14,6,Wireless Earbuds,Electronics,159.99,7,1119.93,4,0,3,2025,11,73,0,0.0,spring
2025-03-14,7,Gaming Keyboard,Electronics,89.99,3,269.97,4,0,3,2025,11,73,0,0.0,spring
2025-03-14,8,Yoga Mat Premium,Sports,34.99,5,174.95,4,0,3,2025,11,73,0,0.0,spring
2025-03-14,9,Coffee Maker Deluxe,Appliances,149.99,7,1049.93,4,0,3,2025,11,73,0,0.0,spring
2025-03-14,10,Smart Speaker,Electronics,79.99,9,719.91,4,0,3,2025,11,73,0,0.0,spring
2025-03-15,1,Nova Headphones,Electronics,199.99,17,3399.83,5,1,3,2025,11,74,0,0.0,spring
2025-03-15,2,Smart Watch Pro,Wearables,249.5,7,1746.5,5,1,3,2025,11,74,0,0.0,spring
2025-03-15,3,Minimalist Lamp,Home Decor,45.0,15,675.0,5,1,3,2025,11,74,0,0.0,spring
2025-03-15,4,Leather Crossbody,Fashion,129.0,7,903.0,5,1,3,2025,11,74,0,0.0,spring
2025-03-15,5,Ceramic Vase Set,Home Decor,68.0,15,1020.0,5,1,3,2025,11,74,0,0.0,spring
2025-03-15,6,Wireless Earbuds,Electronics,159.99,13,2079.87,5,1,3,2025,11,74,0,0.0,spring
2025-03-15,7,Gaming Keyboard,Electronics,89.99,10,899.9,5,1,3,2025,11,74,0,0.0,spring
2025-03-15,8,Yoga Mat Premium,Sports,34.99,15,524.85,5,1,3,2025,11,74,0,0.0,spring
2025-03-15,9,Coffee Maker Deluxe,Appliances,149.99,10,1499.9,5,1,3,2025,11,74,0,0.0,spring
2025-03-15,10,Smart Speaker,Electronics,79.99,13,1039.87,5,1,3,2025,11,74,0,0.0,spring
2025-03-16,1,Nova Headphones,Electronics,199.99,5,999.95,6,1,3,2025,11,75,0,0.0,spring
2025-03-16,2,Smart Watch Pro,Wearables,249.5,5,1247.5,6,1,3,2025,11,75,0,0.0,spring
2025-03-16,3,Minimalist Lamp,Home Decor,45.0,13,585.0,6,1,3,2025,11,75,0,0.0,spring
2025-03-16,4,Leather Crossbody,Fashion,129.0,9,1161.0,6,1,3,2025,11,75,0,0.0,spring
2025-03-16,5,Ceramic Vase Set,Home Decor,68.0,14,952.0,6,1,3,2025,11,75,0,0.0,spring
2025-03-16,6,Wireless Earbuds,Electronics,159.99,16,2559.84,6,1,3,2025,11,75,0,0.0,spring
2025-03-16,7,Gaming Keyboard,Electronics,89.99,10,899.9,6,1,3,2025,11,75,0,0.0,spring
2025-03-16,8,Yoga Mat Premium,Sports,34.99,7,244.93,6,1,3,2025,11,75,0,0.0,spring
2025-03-16,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,6,1,3,2025,11,75,0,0.0,spring
2025-03-16,10,Smart Speaker,Electronics,79.99,8,639.92,6,1,3,2025,11,75,0,0.0,spring
2025-03-17,1,Nova Headphones,Electronics,199.99,8,1599.92,0,0,3,2025,12,76,0,0.0,spring
2025-03-17,2,Smart Watch Pro,Wearables,249.5,4,998.0,0,0,3,2025,12,76,0,0.0,spring
2025-03-17,3,Minimalist Lamp,Home Decor,45.0,17,765.0,0,0,3,2025,12,76,0,0.0,spring
2025-03-17,4,Leather Crossbody,Fashion,129.0,4,516.0,0,0,3,2025,12,76,0,0.0,spring
2025-03-17,5,Ceramic Vase Set,Home Decor,68.0,4,272.0,0,0,3,2025,12,76,0,0.0,spring
2025-03-17,6,Wireless Earbuds,Electronics,159.99,8,1279.92,0,0,3,2025,12,76,0,0.0,spring
2025-03-17,7,Gaming Keyboard,Electronics,89.99,10,899.9,0,0,3,2025,12,76,0,0.0,spring
2025-03-17,8,Yoga Mat Premium,Sports,34.99,10,349.9,0,0,3,2025,12,76,0,0.0,spring
2025-03-17,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,0,0,3,2025,12,76,0,0.0,spring
2025-03-17,10,Smart Speaker,Electronics,79.99,7,559.93,0,0,3,2025,12,76,0,0.0,spring
2025-03-18,1,Nova Headphones,Electronics,199.99,5,999.95,1,0,3,2025,12,77,0,0.0,spring
2025-03-18,2,Smart Watch Pro,Wearables,249.5,3,748.5,1,0,3,2025,12,77,0,0.0,spring
2025-03-18,3,Minimalist Lamp,Home Decor,45.0,14,630.0,1,0,3,2025,12,77,0,0.0,spring
2025-03-18,4,Leather Crossbody,Fashion,129.0,4,516.0,1,0,3,2025,12,77,0,0.0,spring
2025-03-18,5,Ceramic Vase Set,Home Decor,68.0,9,612.0,1,0,3,2025,12,77,0,0.0,spring
2025-03-18,6,Wireless Earbuds,Electronics,159.99,12,1919.88,1,0,3,2025,12,77,0,0.0,spring
2025-03-18,7,Gaming Keyboard,Electronics,89.99,10,899.9,1,0,3,2025,12,77,0,0.0,spring
2025-03-18,8,Yoga Mat Premium,Sports,34.99,7,244.93,1,0,3,2025,12,77,0,0.0,spring
2025-03-18,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,1,0,3,2025,12,77,0,0.0,spring
2025-03-18,10,Smart Speaker,Electronics,79.99,6,479.94,1,0,3,2025,12,77,0,0.0,spring
2025-03-19,1,Nova Headphones,Electronics,199.99,2,399.98,2,0,3,2025,12,78,0,0.0,spring
2025-03-19,2,Smart Watch Pro,Wearables,249.5,5,1247.5,2,0,3,2025,12,78,0,0.0,spring
2025-03-19,3,Minimalist Lamp,Home Decor,45.0,14,630.0,2,0,3,2025,12,78,0,0.0,spring
2025-03-19,4,Leather Crossbody,Fashion,129.0,4,516.0,2,0,3,2025,12,78,0,0.0,spring
2025-03-19,5,Ceramic Vase Set,Home Decor,68.0,8,544.0,2,0,3,2025,12,78,0,0.0,spring
2025-03-19,6,Wireless Earbuds,Electronics,159.99,16,2559.84,2,0,3,2025,12,78,0,0.0,spring
2025-03-19,7,Gaming Keyboard,Electronics,89.99,12,1079.88,2,0,3,2025,12,78,0,0.0,spring
2025-03-19,8,Yoga Mat Premium,Sports,34.99,6,209.94,2,0,3,2025,12,78,0,0.0,spring
2025-03-19,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,2,0,3,2025,12,78,0,0.0,spring
2025-03-19,10,Smart Speaker,Electronics,79.99,6,479.94,2,0,3,2025,12,78,0,0.0,spring
2025-03-20,1,Nova Headphones,Electronics,199.99,8,1599.92,3,0,3,2025,12,79,0,0.0,spring
2025-03-20,2,Smart Watch Pro,Wearables,249.5,7,1746.5,3,0,3,2025,12,79,0,0.0,spring
2025-03-20,3,Minimalist Lamp,Home Decor,45.0,16,720.0,3,0,3,2025,12,79,0,0.0,spring
2025-03-20,4,Leather Crossbody,Fashion,129.0,3,387.0,3,0,3,2025,12,79,0,0.0,spring
2025-03-20,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,3,0,3,2025,12,79,0,0.0,spring
2025-03-20,6,Wireless Earbuds,Electronics,159.99,4,639.96,3,0,3,2025,12,79,0,0.0,spring
2025-03-20,7,Gaming Keyboard,Electronics,89.99,9,809.91,3,0,3,2025,12,79,0,0.0,spring
2025-03-20,8,Yoga Mat Premium,Sports,34.99,9,314.91,3,0,3,2025,12,79,0,0.0,spring
2025-03-20,9,Coffee Maker Deluxe,Appliances,149.99,2,299.98,3,0,3,2025,12,79,0,0.0,spring
2025-03-20,10,Smart Speaker,Electronics,79.99,9,719.91,3,0,3,2025,12,79,0,0.0,spring
2025-03-21,1,Nova Headphones,Electronics,199.99,9,1799.91,4,0,3,2025,12,80,0,0.0,spring
2025-03-21,2,Smart Watch Pro,Wearables,249.5,2,499.0,4,0,3,2025,12,80,0,0.0,spring
2025-03-21,3,Minimalist Lamp,Home Decor,45.0,16,720.0,4,0,3,2025,12,80,0,0.0,spring
2025-03-21,4,Leather Crossbody,Fashion,129.0,2,258.0,4,0,3,2025,12,80,0,0.0,spring
2025-03-21,5,Ceramic Vase Set,Home Decor,68.0,13,884.0,4,0,3,2025,12,80,0,0.0,spring
2025-03-21,6,Wireless Earbuds,Electronics,159.99,6,959.94,4,0,3,2025,12,80,0,0.0,spring
2025-03-21,7,Gaming Keyboard,Electronics,89.99,10,899.9,4,0,3,2025,12,80,0,0.0,spring
2025-03-21,8,Yoga Mat Premium,Sports,34.99,19,664.81,4,0,3,2025,12,80,0,0.0,spring
2025-03-21,9,Coffee Maker Deluxe,Appliances,149.99,9,1349.91,4,0,3,2025,12,80,0,0.0,spring
2025-03-21,10,Smart Speaker,Electronics,79.99,13,1039.87,4,0,3,2025,12,80,0,0.0,spring
2025-03-22,1,Nova Headphones,Electronics,199.99,8,1599.92,5,1,3,2025,12,81,0,0.0,spring
2025-03-22,2,Smart Watch Pro,Wearables,249.5,9,2245.5,5,1,3,2025,12,81,0,0.0,spring
2025-03-22,3,Minimalist Lamp,Home Decor,45.0,16,720.0,5,1,3,2025,12,81,0,0.0,spring
